,有無酒駕,有無駕照,有無肇事逃逸,有無減速,有無超速,有無精神疾病,有無證據,有無過失傷害,有無過失致死,是否累犯,是否自首,是否使用藥物,車輛類型
7674,0,0,1,1,0,0,1,1,1,0,1,0,1
8812,1,1,1,1,0,0,1,1,0,0,1,1,3
3554,1,0,1,1,0,0,1,0,0,1,1,0,3
7814,0,1,1,1,0,0,1,1,0,0,1,1,3
15115,0,0,1,1,0,0,1,1,0,0,1,0,3
9978,1,0,1,1,0,0,1,1,0,0,1,1,2
1976,1,0,1,1,0,0,1,1,0,0,1,1,3
3949,0,0,1,1,1,0,1,1,1,0,1,0,3
18197,0,0,1,1,0,0,1,0,0,0,1,0,0
7250,1,0,1,1,0,0,1,1,0,1,1,1,0
5077,1,0,1,1,0,0,1,0,0,0,1,1,3
2457,0,0,1,1,1,0,1,1,1,0,1,0,3
6513,1,0,1,1,0,0,1,1,0,0,1,1,0
12812,1,0,0,1,0,0,1,1,0,0,1,0,0
18321,1,0,0,1,0,0,1,1,0,0,0,1,0
2420,1,0,1,1,0,0,1,0,0,0,1,0,3
7183,0,0,1,1,0,0,1,1,0,0,1,0,0
9642,1,0,1,1,0,0,1,1,0,0,1,1,0
14730,0,1,1,1,0,0,1,1,0,0,1,0,0
5937,1,0,0,1,0,0,1,1,0,0,1,0,0
6321,1,0,1,1,0,0,1,0,0,0,1,0,1
13476,0,0,1,1,0,0,1,1,0,0,1,0,2
14073,0,0,1,1,0,0,1,1,0,0,1,0,3
11462,0,0,1,1,1,0,1,1,0,0,1,0,0
5502,1,0,1,1,0,0,1,1,0,0,1,1,3
15474,1,0,1,1,0,0,1,1,0,0,1,1,0
5662,1,0,1,1,0,0,1,0,0,0,1,0,3
11952,1,0,1,1,0,0,1,1,0,1,0,1,3
6220,1,0,1,1,0,0,1,1,0,0,1,1,3
6522,1,0,1,1,0,0,1,1,0,0,1,1,0
15210,1,1,1,0,1,0,1,1,1,0,1,1,0
16938,0,0,1,1,0,0,1,1,1,0,1,0,2
5181,0,0,1,1,0,0,1,1,0,0,1,0,0
14124,0,1,1,1,0,0,1,1,1,0,1,1,3
9674,0,0,1,0,0,0,1,1,0,0,1,0,0
12622,0,0,1,1,0,0,1,1,0,0,1,0,4
8531,0,0,1,1,0,0,1,1,0,0,1,0,3
1040,0,1,1,1,0,0,1,1,0,0,1,0,3
12359,1,0,1,1,0,0,1,0,0,0,0,1,3
16592,0,1,1,1,0,0,1,1,1,0,1,1,3
16508,0,0,1,1,0,0,1,1,0,0,1,0,4
8184,1,0,1,1,0,0,1,1,0,0,1,0,0
6627,1,0,1,1,0,0,1,1,0,0,1,1,3
10153,1,0,1,0,0,0,1,1,0,1,1,1,3
12410,1,0,1,1,0,0,1,1,0,0,1,1,0
12724,1,0,1,1,0,0,1,1,0,0,1,1,0
7098,1,0,1,1,0,0,1,1,0,1,1,1,0
4861,1,0,0,1,0,0,1,1,0,0,1,0,0
18051,0,0,1,1,0,0,1,1,0,0,1,0,0
14281,0,0,1,1,0,0,1,1,0,0,1,0,2
13053,0,0,1,1,0,0,1,1,0,0,1,0,0
4608,1,0,1,1,0,0,1,0,0,0,1,1,3
5862,1,0,1,1,0,0,1,1,0,0,1,1,1
7341,1,0,1,1,0,0,1,1,0,0,1,1,0
18464,0,1,0,1,0,0,0,1,0,0,1,0,0
8581,1,1,1,1,0,0,1,1,1,1,1,1,0
13677,0,0,1,1,0,0,1,1,0,0,1,0,3
2961,1,0,1,1,0,0,1,0,0,1,1,0,4
13505,1,1,0,1,0,0,1,1,0,0,1,1,3
3102,1,0,0,1,0,0,1,1,0,0,1,0,3
12572,1,0,1,1,0,0,1,1,0,0,1,1,0
1786,1,1,1,1,0,0,1,1,0,1,1,1,2
16235,1,0,0,1,0,0,1,1,0,1,1,0,3
8083,0,0,0,1,0,0,1,1,0,0,1,0,3
2064,1,0,1,1,0,0,1,0,0,1,1,0,3
13362,1,0,0,1,0,0,1,1,0,0,0,0,0
3732,1,0,0,1,0,0,1,0,0,1,1,1,3
8387,0,0,1,1,0,0,1,1,0,0,1,0,0
9695,1,0,1,1,0,0,1,1,0,0,1,0,2
9484,1,0,1,1,0,0,1,1,0,0,1,1,0
8300,1,0,1,1,0,0,1,1,0,0,1,1,3
16737,0,0,1,1,0,0,1,1,0,0,1,0,0
2351,0,0,1,0,1,0,1,1,1,0,1,0,3
12948,0,0,1,1,0,0,1,1,0,0,1,0,0
11104,1,0,1,1,0,0,1,1,0,1,1,1,3
4748,1,0,1,1,0,0,1,1,0,0,1,1,0
19024,0,0,1,0,1,0,0,1,0,0,1,0,3
6376,0,1,1,1,0,0,1,1,0,0,1,1,3
1117,1,0,1,1,0,0,1,0,0,0,1,1,3
11018,1,0,1,1,0,0,1,1,0,0,1,0,0
7295,0,0,1,1,0,0,1,1,0,0,1,0,3
12844,0,0,1,1,0,0,1,1,0,0,1,0,3
15387,1,0,1,1,0,0,1,1,0,0,1,1,2
15240,1,0,1,1,0,0,1,0,0,1,1,1,3
2344,1,0,1,1,0,0,1,0,0,0,1,0,3
7157,1,0,1,1,0,0,1,1,0,1,1,1,3
576,1,1,1,1,0,0,1,1,0,0,1,1,3
4340,0,0,1,1,0,0,1,1,1,0,1,0,0
17965,1,0,1,1,0,0,1,1,0,1,0,1,3
12365,1,1,1,1,0,0,1,1,0,1,1,1,3
15015,1,0,0,1,0,0,1,1,0,0,1,0,0
12658,0,0,1,1,0,0,1,1,0,0,1,0,0
15853,1,0,1,1,0,0,1,1,0,0,1,1,3
16527,1,1,0,1,0,0,1,1,0,0,1,1,2
2766,1,0,1,1,0,0,1,0,0,0,1,0,2
11457,1,0,1,1,0,0,1,1,0,1,1,1,0
8799,1,0,0,1,0,0,1,1,0,0,1,0,0
10856,1,0,0,1,0,0,1,1,0,0,1,0,0
16180,1,0,1,1,0,0,1,1,0,0,1,1,1
18986,1,0,1,1,0,0,0,1,0,0,1,1,3
1704,0,0,1,1,0,0,1,1,0,0,1,0,0
16624,1,0,1,1,0,0,1,1,0,1,1,1,2
14829,0,0,1,1,0,0,1,0,0,0,1,0,0
5397,0,0,1,1,0,0,1,1,0,0,1,0,2
9101,0,0,1,1,0,0,1,1,0,0,1,0,0
3331,1,0,1,1,0,0,1,0,0,1,1,1,2
4174,1,0,1,1,0,0,1,1,0,0,1,1,1
2396,0,0,1,1,0,0,1,1,0,0,1,0,0
9767,1,0,1,1,0,0,1,1,0,0,1,1,3
3421,0,0,1,1,0,0,1,1,1,0,1,0,1
3482,1,0,1,1,0,0,1,0,0,0,1,1,2
9147,1,0,1,1,0,0,1,1,0,0,0,1,3
16846,1,0,1,1,0,0,1,0,0,0,1,1,3
17093,1,0,1,1,0,0,1,0,0,0,1,1,2
12656,0,0,1,1,0,0,1,1,1,0,1,0,3
6660,1,0,1,1,0,0,1,1,0,0,1,1,2
3726,1,0,1,1,0,0,1,1,0,0,1,0,3
15889,0,1,1,1,0,0,1,1,1,0,1,1,0
13493,1,0,1,1,0,0,1,1,0,0,0,1,3
17244,1,0,1,1,0,0,1,1,0,1,1,1,0
9084,1,0,0,1,0,0,1,1,0,0,1,0,3
6351,1,1,1,1,0,0,1,0,0,0,1,0,3
14468,0,0,1,1,0,0,1,1,1,0,1,0,3
6841,1,0,1,1,0,0,1,1,0,1,1,1,5
6577,1,0,1,1,0,0,1,1,0,0,1,1,2
7312,0,0,1,1,0,0,1,1,0,0,1,0,3
14441,1,0,1,1,0,0,1,1,0,0,1,1,4
6746,1,0,1,1,0,0,1,1,0,1,1,1,3
7602,0,0,1,1,0,0,1,1,0,0,1,0,0
16443,1,1,0,0,0,0,1,1,1,0,1,0,2
2100,1,0,0,1,1,0,1,1,0,0,1,1,2
15955,1,0,1,1,0,0,1,1,0,0,1,1,0
1070,1,0,1,1,0,0,1,1,0,0,1,1,2
727,1,0,1,1,0,0,1,1,0,0,1,0,2
5722,1,0,0,1,0,0,1,1,0,1,0,0,2
5454,1,0,1,1,0,0,1,1,0,1,1,1,3
10524,0,0,1,1,0,0,1,1,1,0,1,0,0
11962,1,0,1,1,0,0,1,1,0,1,1,1,2
5891,1,0,1,1,0,0,1,1,0,1,1,1,3
7201,1,0,1,1,0,0,1,1,0,0,1,1,3
18748,0,0,1,1,0,0,0,1,0,0,1,0,3
15139,1,0,1,1,0,0,1,1,0,1,1,1,3
15589,0,0,1,1,0,0,1,1,0,0,1,0,1
14843,1,1,1,1,0,0,1,1,1,0,1,1,2
5128,0,0,1,1,0,0,1,1,0,0,1,0,3
17381,1,0,1,1,0,0,1,1,0,1,1,1,0
8102,1,0,1,1,0,0,1,0,0,0,1,0,0
7952,0,0,1,1,0,0,1,1,0,0,1,0,0
13221,0,0,1,1,0,0,1,1,0,0,1,0,3
18159,1,0,1,1,0,0,1,1,0,0,0,0,0
12683,1,0,1,1,0,0,1,0,0,0,1,1,0
4647,1,0,1,1,0,0,1,1,0,0,1,1,1
13074,1,0,1,1,0,0,1,1,0,0,1,1,2
14975,1,0,1,1,0,0,1,1,0,0,1,1,0
9951,1,0,1,1,0,0,1,1,0,1,1,1,0
12797,0,0,1,1,0,0,1,1,1,0,1,0,0
15815,1,1,1,1,0,0,1,1,0,0,1,1,0
7147,1,0,0,1,0,0,1,1,0,0,1,0,3
1380,1,0,0,1,0,0,1,1,0,0,1,0,3
17366,1,0,1,1,0,0,1,1,0,1,1,1,2
9647,0,0,1,1,0,0,1,1,0,0,1,0,0
2474,1,0,1,1,0,0,1,1,0,1,1,0,3
7838,0,1,1,1,0,0,1,1,1,0,1,1,3
6781,0,0,1,1,0,0,1,1,0,0,1,0,0
12774,1,1,1,1,0,0,1,1,0,1,1,0,3
10071,0,0,1,1,0,0,1,0,0,1,1,1,0
12749,1,1,1,1,0,0,1,0,0,0,1,1,4
14880,1,0,1,1,0,0,1,1,0,0,1,0,3
92,1,0,1,1,0,0,1,1,0,0,1,1,3
4881,0,0,1,1,0,0,1,1,0,0,1,0,0
8831,0,1,1,0,0,0,1,1,1,0,1,1,0
3488,1,0,1,1,0,0,1,0,0,0,1,1,0
16095,1,0,1,1,0,0,1,1,0,0,1,1,0
13846,1,0,0,1,0,0,1,1,0,0,1,0,2
3012,1,0,1,1,0,0,1,0,0,0,1,1,2
2403,1,0,1,1,0,0,1,0,0,1,1,0,1
5933,1,0,1,1,0,0,1,1,0,1,1,1,2
1517,0,0,1,1,0,0,1,1,0,0,1,0,2
5439,0,0,1,1,0,0,1,1,0,0,1,0,2
1265,1,0,1,1,0,0,1,1,0,0,1,1,3
9307,1,1,1,1,0,0,1,1,0,0,1,1,3
66,1,0,1,1,0,0,1,1,0,0,1,1,2
10405,0,0,1,1,0,0,1,1,1,0,1,0,1
3223,1,0,1,1,0,0,1,0,0,0,1,1,2
18631,1,1,0,1,1,0,0,1,0,0,1,0,2
15168,0,0,1,1,0,0,1,1,1,0,1,0,3
1101,1,1,1,0,1,0,1,1,1,0,1,1,0
2173,1,0,1,1,0,0,1,0,0,0,1,0,3
11588,1,0,1,1,0,0,1,1,0,1,1,1,3
5945,1,0,1,1,0,0,1,0,0,0,1,0,0
2270,0,0,1,1,0,0,1,1,0,0,1,0,3
120,0,1,1,0,0,0,1,1,1,0,1,1,3
4985,1,0,1,1,0,0,1,0,0,1,1,1,3
4181,1,0,1,1,0,0,1,1,0,0,1,1,0
6656,1,1,1,1,0,0,1,1,0,0,1,1,5
4796,1,1,0,1,0,0,1,1,0,0,1,0,2
9517,0,0,1,1,0,0,1,1,1,0,1,0,3
1329,0,0,1,0,0,0,1,1,0,0,1,0,3
14581,1,0,0,1,0,0,1,1,1,0,1,0,0
5659,1,1,1,1,0,0,1,1,0,0,1,1,3
17249,1,0,1,1,0,0,1,1,0,0,1,0,0
10717,0,0,1,1,0,0,1,1,0,0,1,0,2
13919,0,0,1,1,0,0,1,1,0,0,1,0,0
15419,1,0,1,1,0,0,1,1,0,1,1,1,2
751,1,0,1,1,0,0,1,0,0,1,1,1,0
6778,0,0,1,1,0,0,1,1,1,0,1,0,1
14893,0,0,1,1,0,0,1,1,0,0,1,0,0
410,1,0,1,1,0,0,1,1,0,1,1,1,3
11897,1,0,1,1,0,0,1,1,0,0,1,0,3
5120,1,0,1,1,0,0,1,0,0,1,1,1,5
13578,1,0,1,1,0,0,1,1,0,0,1,1,2
9667,1,0,1,1,0,0,1,1,0,0,1,1,3
18400,1,0,0,1,0,0,1,1,0,0,0,0,0
17608,1,0,1,1,0,0,1,1,0,0,1,1,3
15640,1,0,1,1,0,0,1,1,0,0,1,1,3
8655,0,0,1,1,0,0,1,1,0,0,1,0,3
8929,0,1,1,1,1,0,1,1,1,0,1,0,0
7544,1,0,1,1,0,0,1,1,0,0,1,1,0
12574,1,0,1,1,0,0,1,1,0,0,1,1,0
17295,1,0,1,1,0,0,1,1,0,0,1,1,0
14909,0,0,1,1,0,0,1,1,0,0,1,0,3
14935,0,0,1,1,0,0,1,1,1,0,1,0,0
13979,0,0,1,1,0,0,1,1,0,0,1,0,0
7426,1,0,1,1,0,0,1,1,0,1,1,1,3
2040,1,0,1,1,0,0,1,0,0,0,1,0,3
18812,1,0,1,1,1,0,0,1,0,0,1,1,0
10526,1,0,1,1,0,0,1,0,0,1,1,1,5
18504,1,1,1,0,1,0,0,1,0,0,0,0,0
13929,1,0,1,1,0,0,1,1,0,0,0,1,2
17847,1,1,1,1,0,0,1,1,1,1,1,1,0
3001,1,0,1,1,0,0,1,0,0,0,1,1,3
8539,0,0,1,1,0,0,1,1,0,0,1,0,4
18994,1,0,1,1,0,0,0,1,0,0,1,1,0
15809,1,0,1,1,0,0,1,1,0,0,1,1,3
11865,1,0,1,1,0,0,1,1,0,1,1,1,3
9867,1,0,1,1,0,0,1,0,0,1,1,0,2
8974,0,0,1,1,1,0,1,1,1,0,1,0,3
2677,1,0,1,1,0,0,1,0,0,0,1,1,0
13882,0,0,1,1,0,0,1,1,0,0,1,0,0
18244,1,0,1,1,0,0,1,1,0,0,0,1,0
5243,1,0,1,1,0,0,1,0,0,1,1,1,3
15315,1,0,1,1,0,0,1,1,0,0,1,1,3
7817,0,0,1,1,0,0,1,1,0,0,1,0,0
9349,1,1,1,1,0,0,1,1,0,0,0,1,3
7107,1,0,1,1,0,0,1,0,0,0,1,1,3
2196,1,0,1,1,0,0,1,0,0,0,1,0,3
18329,1,1,0,1,0,0,0,1,0,0,0,0,0
16462,1,1,1,1,0,0,1,0,0,1,1,0,3
199,0,1,1,1,0,0,1,1,1,0,1,1,3
2531,1,0,1,1,0,0,1,1,0,0,1,0,2
3802,1,0,1,1,0,0,1,1,0,0,1,1,3
16262,1,0,1,1,0,0,1,0,0,1,1,1,2
10357,1,0,1,1,0,0,1,1,0,1,1,1,3
96,1,0,1,1,0,0,1,1,0,0,1,1,2
18217,0,0,0,1,0,0,1,1,0,0,0,0,0
17324,1,0,1,1,0,0,1,1,0,1,1,1,3
5069,0,0,1,1,0,0,1,1,1,0,1,0,3
9469,0,0,1,1,0,0,1,1,0,0,1,0,0
355,0,0,1,1,0,0,1,1,0,0,1,0,2
17442,1,0,1,1,0,0,1,1,0,1,1,1,0
515,1,0,1,1,0,0,1,1,0,1,1,1,1
18612,1,0,0,0,0,0,0,1,0,0,0,0,3
15916,1,0,1,1,0,0,1,1,0,0,1,1,0
9075,0,0,1,1,0,0,1,1,0,0,1,0,4
3301,0,0,1,1,0,0,1,1,1,0,1,0,0
17659,1,0,1,1,0,0,1,1,0,1,1,1,3
2267,1,0,1,1,0,0,1,1,0,0,1,0,3
11695,0,0,1,1,0,0,1,1,0,0,1,0,3
15886,1,0,1,1,0,0,1,1,0,0,1,1,3
18842,0,0,1,1,0,0,0,1,0,0,0,0,3
14953,1,0,1,1,0,0,1,1,0,1,1,1,2
4267,0,1,1,0,0,0,1,1,0,0,1,1,3
2888,1,0,1,1,0,0,1,0,0,1,1,1,0
2319,0,1,1,1,0,0,1,1,1,0,1,1,2
3103,1,0,1,1,0,0,1,0,0,1,1,1,1
6930,1,0,1,1,0,0,1,1,0,0,1,1,3
10439,1,1,1,1,0,0,1,1,1,1,1,1,3
9830,0,1,1,0,1,0,1,1,0,0,1,1,0
16451,0,0,1,1,0,0,1,1,0,0,1,0,3
16268,1,0,1,1,0,0,1,1,0,1,1,1,0
10541,1,0,0,1,0,0,1,1,0,0,0,1,3
17801,0,0,1,1,0,0,1,1,0,0,1,0,3
9832,1,0,1,1,0,0,1,1,0,1,1,1,3
8382,0,1,0,1,0,0,1,1,0,0,1,1,3
6128,1,0,1,1,0,0,1,1,0,1,0,1,3
6644,1,0,1,1,0,0,1,1,0,1,1,1,0
14200,0,0,1,1,0,0,1,1,0,0,1,0,2
11316,0,0,1,1,0,0,1,1,0,0,1,0,2
10380,0,0,1,0,1,0,1,1,0,0,1,0,0
3061,1,0,1,1,0,0,1,1,0,0,1,1,3
2723,1,0,1,1,0,0,1,0,0,1,1,0,3
3700,1,0,1,1,0,0,1,0,0,0,1,1,4
9414,0,1,1,1,0,0,1,1,1,0,1,1,0
10049,1,0,1,1,0,0,1,1,1,0,1,0,3
328,0,0,1,1,0,0,1,1,1,0,1,0,0
5685,0,1,1,1,0,0,1,1,1,0,1,0,0
10746,0,1,1,1,0,0,1,1,0,0,1,0,0
17549,1,0,1,1,0,0,1,1,0,1,1,1,2
452,1,0,1,1,0,0,1,1,0,1,1,1,3
8661,1,0,1,1,0,0,1,1,0,1,1,1,0
26,1,0,1,1,0,0,1,1,0,0,1,1,2
401,1,0,1,1,0,0,1,1,0,0,1,1,3
1872,0,0,1,0,0,0,1,1,1,0,1,0,1
13066,1,0,1,1,0,0,1,0,0,0,1,1,3
17504,1,0,1,1,0,0,1,1,0,0,1,1,3
12242,1,0,1,1,0,0,1,1,0,0,1,1,0
3899,0,1,1,1,0,0,1,1,1,0,1,1,2
3467,0,1,1,1,0,0,1,1,1,0,1,1,3
9099,1,1,0,1,0,0,1,1,0,1,1,0,1
18861,0,0,1,1,0,0,0,1,0,0,1,0,0
5302,0,1,1,1,0,0,1,1,1,0,1,1,3
5220,0,0,1,1,0,0,1,1,0,0,1,0,3
3552,1,1,1,1,0,0,1,1,0,1,1,0,3
2017,1,0,0,1,0,0,1,1,1,0,1,0,3
14121,1,0,1,1,0,0,1,1,0,0,1,1,0
16440,1,1,1,1,0,0,1,1,0,1,1,0,3
11706,1,0,0,1,0,0,1,1,0,1,1,1,0
2489,1,0,0,1,0,0,1,1,0,0,1,0,2
198,1,0,1,1,0,0,1,1,0,1,1,1,2
17863,0,0,1,0,0,0,1,1,0,0,1,0,3
6221,0,0,1,1,0,0,1,1,0,0,1,0,2
16163,1,0,1,1,0,0,1,1,0,0,1,1,2
16276,1,1,1,0,0,0,1,1,0,0,1,1,2
8152,0,0,1,1,0,0,1,1,0,0,1,0,3
14153,0,0,1,1,0,0,1,1,0,0,1,0,3
2856,1,0,1,1,0,0,1,0,0,1,1,0,3
15371,0,1,1,1,0,0,1,1,1,0,1,1,2
18408,0,0,1,0,0,0,1,1,0,0,1,0,3
11060,0,0,1,1,0,0,1,1,0,0,1,0,3
12070,0,0,1,1,0,0,1,1,0,0,1,0,2
9986,1,0,1,1,0,0,1,1,0,0,1,0,0
8598,0,1,1,1,0,0,1,1,1,0,1,1,3
11903,0,0,1,1,0,0,1,1,0,0,1,0,3
9334,0,0,1,1,0,0,1,1,0,0,1,0,3
1225,1,0,1,1,0,0,1,1,0,0,1,1,3
18775,0,0,1,1,0,0,0,1,0,0,0,0,0
1978,1,0,1,1,0,0,1,1,0,0,1,1,3
3698,0,0,1,1,1,0,1,1,1,0,1,0,3
18274,0,0,1,1,0,0,1,1,0,0,1,0,0
7624,1,1,1,1,0,0,1,1,0,1,0,1,3
9998,1,0,1,1,0,0,1,0,0,1,1,0,2
8646,1,0,0,1,0,0,1,1,0,0,1,0,3
3213,1,0,1,1,0,0,1,0,0,1,1,1,3
14869,0,0,1,1,0,0,1,1,0,0,1,0,1
12521,0,0,1,1,1,0,1,1,0,0,1,0,0
11225,0,1,1,1,0,0,1,1,1,0,1,1,3
6578,1,0,1,1,0,0,1,1,0,1,1,1,1
4682,1,0,1,1,0,0,1,1,0,0,1,1,3
19040,1,0,0,1,0,0,0,1,0,0,1,0,0
3804,1,0,1,1,0,0,1,1,0,0,1,1,1
14619,0,0,1,0,0,0,1,1,1,0,1,0,0
10649,1,0,0,1,0,0,1,1,0,1,1,1,3
9351,1,1,1,1,0,0,1,1,0,0,0,1,3
18933,0,0,1,1,0,0,0,1,0,0,0,0,3
13253,1,1,1,1,0,0,1,1,0,0,1,0,3
6646,1,0,1,1,0,0,1,1,0,0,1,1,0
18526,1,0,0,1,0,0,1,1,0,0,0,0,0
3233,1,1,1,1,0,0,1,0,0,0,1,1,3
5764,1,0,1,1,0,0,1,1,0,1,1,1,0
5148,1,0,1,1,0,0,1,0,0,1,1,1,3
9942,0,1,0,1,0,0,1,1,1,0,1,1,3
17594,1,0,1,1,0,0,1,1,0,1,1,1,2
13043,1,0,1,1,0,0,1,0,0,0,1,1,3
11965,1,0,1,1,0,0,1,0,0,1,1,1,0
18998,1,0,0,1,0,0,0,1,0,0,0,0,3
6529,1,0,1,1,0,0,1,1,0,0,1,1,1
7210,0,0,1,1,0,0,1,1,1,0,1,0,3
2707,0,0,1,1,0,0,1,1,0,0,1,0,0
18302,0,0,1,1,0,0,1,1,0,0,1,0,2
13808,1,0,1,1,0,0,1,1,0,0,1,1,2
17135,0,0,1,1,0,0,1,1,0,0,1,0,0
16479,1,0,1,1,0,0,1,0,0,0,1,0,1
3983,1,0,1,1,0,0,1,1,0,1,1,1,0
4779,1,0,1,1,0,0,1,1,0,0,1,1,0
6432,1,0,0,1,0,0,1,1,0,0,1,0,0
2046,1,0,1,1,0,0,1,0,0,1,1,0,3
17830,1,0,1,1,0,0,1,0,0,0,1,0,3
1954,0,1,1,1,1,0,1,1,0,0,1,0,3
16266,0,0,1,1,0,0,1,1,1,0,1,0,0
11670,0,0,1,1,0,0,1,1,1,0,1,0,1
12087,1,0,1,1,0,0,1,1,0,0,1,0,0
2444,1,0,1,1,0,0,1,1,0,1,1,0,0
12133,0,0,1,0,0,0,1,1,1,0,1,0,2
12061,1,0,1,1,0,0,1,1,0,0,1,1,0
17243,1,0,1,1,0,0,1,0,0,0,1,1,2
10922,1,1,1,1,0,0,1,1,0,1,0,1,0
3405,1,0,1,1,0,0,1,1,0,1,1,0,0
10069,1,0,1,1,0,0,1,1,0,1,1,1,3
10503,0,1,1,1,0,0,1,1,1,0,1,1,0
9519,1,1,1,1,0,0,1,1,0,0,0,1,0
11202,1,1,1,0,0,0,1,1,1,0,1,1,2
18180,0,0,1,1,0,0,0,1,0,0,0,0,0
5560,1,0,1,1,0,0,1,1,0,0,1,1,3
6253,1,0,1,1,0,0,1,1,0,0,1,1,3
257,0,0,1,1,0,0,1,1,1,0,1,0,3
4692,0,0,0,1,0,0,1,1,0,0,1,0,2
11307,1,0,1,1,0,0,1,1,0,1,1,1,1
16486,1,1,1,1,0,0,1,1,0,0,1,1,3
12512,1,0,1,1,0,0,1,1,0,1,1,0,5
17177,1,0,1,1,0,0,1,1,0,0,1,1,1
7134,1,1,1,1,0,0,1,1,0,0,1,1,0
9561,1,0,1,1,0,0,1,0,0,0,1,0,0
756,1,0,1,1,0,0,1,1,0,0,1,0,3
17028,1,0,1,1,0,0,1,0,0,0,1,1,3
13590,1,0,0,1,0,0,1,1,0,0,1,0,0
8346,0,1,1,1,0,0,1,1,0,0,1,1,0
7084,0,0,1,1,0,0,1,1,0,0,1,0,0
6874,1,0,1,1,0,0,1,1,0,0,1,0,0
18622,0,0,1,1,0,0,0,1,0,0,1,0,0
2258,0,0,1,1,0,0,1,1,0,0,1,0,0
14973,0,1,1,1,0,0,1,1,0,0,1,0,0
16025,1,1,0,1,0,0,1,1,0,1,1,1,0
3392,1,0,1,1,0,0,1,0,0,0,1,1,3
2909,1,0,1,1,0,0,1,1,0,0,1,1,0
11081,0,0,1,1,0,0,1,1,0,0,1,0,3
11541,1,1,0,1,0,0,0,1,0,1,1,1,0
15552,0,0,1,1,0,0,1,1,0,0,1,0,4
17539,0,0,1,1,0,0,1,1,0,0,1,0,3
14636,0,1,1,1,0,0,1,1,1,0,1,1,0
12345,1,0,0,1,0,0,1,1,0,0,0,0,0
2045,1,0,1,1,0,0,1,0,0,1,1,0,3
11100,0,0,1,1,0,0,1,1,0,0,1,0,3
8402,1,0,1,1,0,0,1,0,0,0,1,0,3
10187,1,0,1,1,0,0,1,1,0,1,1,1,3
2674,1,0,0,1,0,0,1,1,0,0,1,0,0
3741,0,0,1,1,0,0,1,1,1,0,1,0,0
352,0,0,1,0,0,0,1,1,0,0,1,0,0
5084,0,1,1,1,0,0,1,1,0,0,1,1,0
7347,1,0,1,1,0,0,1,0,0,0,1,1,2
14067,0,1,1,1,0,0,1,1,0,0,1,0,3
4942,0,0,1,1,0,0,1,1,0,0,1,0,3
11571,1,0,1,1,0,0,1,1,0,1,1,1,3
18036,0,0,1,1,0,0,1,1,1,0,1,0,1
3499,1,0,1,1,0,0,1,0,0,0,1,1,3
5710,0,0,1,1,0,0,1,1,0,0,1,0,0
7519,0,0,1,1,0,0,1,1,0,0,1,0,1
10194,0,0,1,1,0,0,1,1,0,0,1,1,2
7293,0,0,1,1,0,0,1,1,0,0,1,0,3
2898,0,0,1,1,1,0,1,1,0,0,1,0,3
2951,1,0,1,1,0,0,1,0,0,0,1,1,3
11709,1,0,0,1,0,0,1,1,0,0,1,1,0
9166,1,0,1,1,0,0,1,1,0,0,1,1,0
15325,0,0,1,1,0,0,1,1,1,0,1,0,0
7874,1,0,1,1,0,0,1,1,0,0,1,1,0
125,0,0,1,1,0,0,1,1,0,0,1,0,0
16241,1,1,0,1,0,0,1,1,0,0,1,0,3
9121,1,0,1,1,0,0,1,1,0,0,1,1,0
18700,0,0,1,1,0,0,0,1,0,0,1,0,0
8340,1,1,1,1,0,0,1,1,0,0,1,1,2
9003,1,0,1,1,0,0,1,1,0,0,0,1,3
15231,1,1,1,1,0,0,1,1,1,0,1,1,0
10175,1,0,0,1,0,0,1,1,0,0,1,1,0
13031,0,0,1,1,0,0,1,1,0,0,1,0,3
11005,1,1,1,1,0,0,1,1,1,0,1,1,3
1537,1,0,1,1,0,0,1,1,0,0,1,1,0
3396,1,0,1,1,0,0,1,1,0,0,1,1,0
8626,0,0,0,1,0,0,1,1,1,0,1,0,0
9354,1,0,1,1,0,0,1,1,0,1,1,1,2
3570,0,0,1,1,0,0,1,1,1,0,1,0,3
1561,1,0,0,1,0,0,1,1,0,0,1,0,2
11831,0,0,1,1,0,0,1,1,0,0,1,0,2
4583,1,0,1,1,0,0,1,0,0,1,1,1,2
9498,1,1,1,1,0,0,1,1,0,1,1,1,3
18024,0,0,1,1,0,0,1,1,0,0,1,0,4
18276,1,0,0,1,0,0,0,1,0,0,1,0,3
12859,1,0,1,1,0,0,1,1,0,1,0,1,0
1791,0,1,1,1,0,0,1,1,0,0,1,1,0
6441,1,0,1,1,0,0,1,1,0,0,1,1,0
17127,0,0,1,1,0,0,1,1,1,0,1,0,3
4495,1,0,1,1,0,0,1,0,0,1,1,1,3
3679,1,0,1,1,0,0,1,0,0,0,1,1,3
1768,0,1,1,1,1,0,1,1,1,0,1,1,0
16475,0,0,1,1,0,0,1,1,1,0,1,0,0
8684,0,0,1,0,0,0,1,1,0,0,1,0,2
112,1,0,1,1,0,0,1,1,0,1,1,1,3
1631,0,1,0,1,0,0,1,1,0,0,1,1,3
15025,1,0,1,1,0,0,1,1,1,0,1,1,0
10795,1,0,1,1,0,0,1,1,0,1,1,1,3
2386,1,1,1,1,0,0,1,1,0,1,1,1,3
4335,0,0,1,1,0,0,1,1,1,0,1,0,3
