,有無酒駕,有無駕照,有無肇事逃逸,有無減速,有無超速,有無精神疾病,有無證據,有無過失傷害,有無過失致死,是否累犯,是否自首,是否使用藥物,車輛類型
1534,1,0,1,1,0,0,1,1,0,0,1,0,2
8370,1,0,1,1,0,0,1,1,0,1,1,1,0
3367,1,0,1,1,0,0,1,0,0,1,1,1,0
10098,0,0,1,1,0,0,1,1,0,0,1,0,3
15893,1,0,1,1,0,0,1,1,0,0,1,1,2
14310,0,0,1,1,0,0,1,1,0,0,1,0,0
12259,0,0,1,1,0,0,1,1,0,0,1,0,3
15363,1,0,1,1,0,0,1,1,0,0,1,1,3
776,1,0,1,1,0,0,1,1,0,1,1,1,3
13207,0,1,1,1,0,0,1,1,1,0,1,1,3
12213,1,1,1,1,1,0,1,1,1,0,1,1,2
12402,0,0,1,1,1,0,1,1,1,0,1,0,3
12924,1,1,0,0,0,0,1,1,0,0,1,0,1
12864,0,0,1,1,0,0,1,1,0,0,1,0,0
888,0,1,1,1,0,0,1,1,0,0,1,1,0
14964,1,1,1,1,0,0,1,1,1,0,1,1,3
13927,0,0,1,1,0,0,1,1,1,0,1,0,0
6434,1,0,1,1,0,0,1,1,0,1,1,1,0
16137,1,1,0,1,0,0,1,1,1,1,1,1,3
9879,1,0,0,1,0,0,1,1,0,0,1,1,2
15330,0,0,1,1,0,0,1,1,0,0,1,0,2
1779,1,0,1,1,0,0,1,1,0,0,1,1,2
15376,1,0,1,1,0,0,1,1,0,1,1,0,1
7465,1,0,1,1,0,0,1,1,0,1,1,1,3
13965,0,0,1,1,0,0,1,1,0,0,1,0,0
15131,0,0,1,1,0,0,1,1,0,0,1,0,3
8904,1,1,1,1,0,0,1,1,0,0,1,1,1
11528,1,0,1,1,0,0,1,1,0,0,1,1,2
7685,1,0,1,1,0,0,1,1,0,0,1,0,0
1216,1,0,1,1,0,0,1,1,0,1,1,1,1
10276,0,1,1,1,0,0,1,1,0,0,1,1,0
18411,0,0,1,1,0,0,1,1,0,0,1,0,0
14020,0,1,1,1,0,0,1,1,1,0,1,1,2
7014,1,0,1,1,0,0,1,1,0,1,1,1,3
17235,1,1,1,1,0,0,1,1,0,0,1,1,2
15614,0,0,1,1,0,0,1,0,0,0,1,0,0
1684,0,0,1,1,0,0,1,1,0,0,1,0,0
2717,0,0,1,1,1,0,1,1,0,0,1,0,0
1853,1,0,1,1,0,0,1,0,0,0,1,0,2
4833,0,0,1,1,0,0,1,1,1,0,1,0,0
7322,0,0,1,1,0,0,1,1,0,0,1,0,3
10352,0,1,1,1,0,0,1,1,0,0,1,1,2
4079,1,0,0,1,0,0,1,1,0,0,1,1,0
6017,1,0,0,1,0,0,1,1,0,0,1,0,4
17586,0,0,1,1,0,0,1,1,0,0,1,0,4
2614,1,0,1,1,0,0,1,1,0,1,1,1,0
4552,1,0,1,1,0,0,1,1,0,1,1,1,3
6222,1,0,1,1,0,0,1,1,0,0,1,1,2
2430,0,0,1,1,0,0,1,1,1,0,1,0,0
13162,1,0,1,1,0,0,1,1,0,0,1,1,0
18141,1,0,0,1,0,0,1,1,0,0,0,0,0
11315,0,0,1,1,0,0,1,1,0,0,1,0,0
10453,0,0,1,1,0,0,1,1,0,0,1,0,3
4051,1,1,0,1,0,0,1,1,0,1,1,1,0
18232,0,0,1,1,0,0,0,1,0,0,0,0,2
15145,0,1,1,1,0,0,1,1,0,0,1,1,3
18233,0,0,1,1,0,0,1,1,0,0,1,0,0
9973,0,0,1,1,0,0,1,1,0,0,1,0,3
13272,1,0,1,1,0,0,1,1,0,1,1,1,0
15927,1,0,1,1,0,0,1,1,0,0,1,1,3
1863,1,0,1,1,0,0,1,0,0,1,1,0,2
9052,1,0,1,1,0,0,1,1,0,0,1,1,2
2283,1,0,1,1,0,0,1,0,0,0,1,0,3
5962,0,1,1,1,0,0,1,1,0,0,1,1,0
3127,0,0,1,1,0,0,1,1,0,0,1,0,3
7113,1,0,1,1,0,0,1,1,0,0,1,1,3
11750,1,0,1,1,0,0,1,1,0,1,1,1,2
8634,1,0,0,1,0,0,1,1,0,0,1,0,3
5353,1,0,0,1,0,0,1,1,0,0,1,0,0
14079,0,0,1,1,0,0,1,1,1,0,1,0,3
8423,0,0,1,1,0,0,1,1,0,0,1,0,0
18768,1,1,1,1,0,0,0,1,0,0,1,0,3
594,1,0,1,1,0,0,1,1,0,0,1,1,2
9852,0,1,1,1,0,0,1,1,0,0,1,1,3
3770,1,0,0,1,0,0,1,1,1,0,1,1,1
5086,1,1,1,1,0,0,1,0,0,1,1,1,3
6475,1,0,1,1,0,0,1,1,0,0,1,1,3
4232,1,0,1,1,0,0,1,0,0,0,1,1,3
17516,1,0,0,1,0,0,1,1,0,0,1,0,0
17077,0,0,1,1,0,0,1,0,0,0,1,0,0
11411,1,0,1,1,0,0,1,1,0,1,1,1,0
894,1,0,1,1,0,0,1,1,0,1,1,1,3
4451,1,1,1,1,0,0,1,0,0,1,1,1,3
16131,0,0,1,1,0,0,1,1,0,0,1,0,3
5591,1,0,1,1,0,0,1,1,0,0,1,1,0
16905,1,0,1,1,0,0,1,1,0,0,1,1,3
15318,0,0,1,1,0,0,1,1,0,0,1,0,0
16812,0,0,1,0,0,0,1,1,0,0,1,0,0
2412,0,0,1,0,0,0,1,1,1,0,1,0,0
6719,1,0,1,1,0,0,1,1,0,0,1,0,3
12060,1,0,1,1,0,0,1,1,0,0,1,1,3
15316,1,0,1,1,0,0,1,1,0,0,1,1,2
11357,1,0,1,1,0,0,1,1,0,0,1,0,0
12425,1,0,1,1,0,0,1,1,0,0,1,1,0
12790,0,0,1,1,0,0,1,1,0,0,1,0,0
3541,1,0,1,1,0,0,1,0,0,0,1,1,1
7702,0,0,1,1,0,0,1,1,0,0,1,0,3
5334,1,0,0,0,0,0,1,1,0,0,1,0,3
18566,1,0,0,1,0,0,0,1,0,0,1,0,0
5784,1,0,1,1,0,0,1,1,0,0,1,1,3
2151,1,0,1,1,0,0,1,0,0,0,1,0,3
16511,0,0,1,1,0,0,1,1,0,0,1,0,3
11247,1,0,1,1,0,0,1,1,0,1,1,1,3
8189,1,0,0,1,0,0,1,1,0,0,1,0,3
15954,1,0,1,1,0,0,1,1,0,1,1,1,1
14803,0,0,1,1,0,0,1,1,0,0,1,0,0
7319,1,0,1,1,0,0,1,0,0,0,1,0,2
12320,1,0,1,1,0,0,1,1,0,0,1,1,0
18003,0,0,1,0,0,0,1,1,1,0,1,0,1
18846,0,0,1,1,0,0,0,1,0,0,1,0,3
6945,0,0,1,1,0,0,1,1,1,0,1,0,0
15807,1,0,0,1,0,0,1,1,0,0,0,0,0
12472,1,0,1,1,0,0,1,1,0,0,1,1,3
9309,1,0,1,1,0,0,1,1,0,1,1,1,0
12952,1,0,0,1,0,0,1,1,0,0,1,0,0
6271,1,0,1,1,0,0,1,1,0,1,1,1,0
12695,0,1,1,1,0,0,1,1,1,0,1,1,4
7290,1,0,1,1,0,0,1,1,0,0,1,1,0
3940,1,0,1,1,0,0,1,1,0,0,1,1,0
8324,1,0,1,1,0,0,1,1,0,0,1,1,3
1595,1,0,1,1,0,0,1,1,0,0,1,1,1
6730,1,0,1,1,0,0,1,0,0,0,1,0,0
5603,1,1,0,1,0,0,1,1,0,0,1,0,2
7176,0,0,1,1,0,0,1,1,1,0,1,0,0
14380,0,0,1,1,0,0,1,1,0,0,1,0,2
7080,1,0,1,1,0,0,1,1,0,1,1,1,0
3684,1,0,1,1,0,0,1,0,0,1,1,1,3
15273,1,0,1,1,0,0,1,1,0,1,0,0,0
11597,1,0,1,1,0,0,1,1,0,1,1,1,3
1242,1,0,1,1,0,0,1,1,0,0,1,1,3
1707,1,0,1,1,0,0,1,0,0,1,1,0,0
17792,0,0,0,1,0,0,1,1,0,0,1,0,2
13548,0,0,1,1,0,0,1,1,0,0,1,0,0
17191,1,0,1,1,0,0,1,1,0,1,1,1,2
11548,1,0,1,1,0,0,1,0,0,1,1,0,2
15777,1,0,1,1,0,0,1,1,0,1,1,1,2
18886,0,0,1,1,1,0,0,1,0,0,0,0,0
16551,1,0,1,1,0,0,1,1,0,1,1,1,3
15982,1,0,1,1,0,0,1,1,0,0,1,1,0
3114,1,0,1,1,0,0,1,0,0,0,1,1,3
12462,1,0,1,1,0,0,1,0,0,1,1,1,2
11196,1,0,0,1,0,0,1,1,0,0,1,0,0
209,1,1,1,1,0,0,1,1,0,1,1,1,3
14152,1,0,1,1,0,0,1,1,0,0,1,0,4
1740,1,0,1,1,0,0,1,1,0,0,1,1,2
17927,1,0,1,1,0,0,1,1,0,0,1,1,0
8036,1,0,0,1,0,0,1,1,1,0,1,0,3
18684,0,0,1,1,0,0,0,0,0,0,1,0,0
11055,0,0,1,1,0,0,1,1,0,0,1,0,3
3645,1,0,0,1,0,0,1,1,1,0,1,0,3
17220,1,0,1,1,0,0,1,1,1,0,1,1,0
7286,1,0,1,1,0,0,1,0,0,0,1,1,3
7321,0,0,1,1,0,0,1,1,0,0,1,0,3
16932,1,0,1,1,0,0,1,1,0,1,1,0,3
13555,0,0,1,1,0,0,1,1,0,0,1,0,3
4908,0,1,1,1,0,0,1,1,0,0,1,1,3
8945,1,0,1,1,0,0,1,1,0,0,1,1,3
12689,0,0,1,1,0,0,1,1,0,0,1,0,2
13180,0,1,1,1,0,0,1,1,1,0,1,1,0
468,1,0,1,1,0,0,1,1,0,1,1,1,2
9773,0,0,1,1,0,0,1,1,0,0,1,0,0
14720,0,0,1,1,0,0,1,1,0,0,1,0,3
13731,1,0,1,1,0,0,1,1,0,0,1,0,2
15521,0,0,0,1,0,0,1,1,0,1,1,0,3
2893,1,0,1,1,0,0,1,0,0,0,1,0,1
8030,0,0,1,1,0,0,1,1,0,0,1,0,3
13158,0,0,1,0,0,0,1,1,0,0,1,0,3
4839,1,0,0,1,0,0,1,1,0,0,1,0,3
14333,0,1,1,1,0,0,1,1,1,0,1,1,2
3750,1,0,1,1,0,0,1,0,0,0,1,0,2
18638,0,0,1,1,0,0,0,1,0,0,1,0,0
3957,1,0,1,1,0,0,1,1,0,1,1,1,3
8078,1,0,1,1,0,0,1,1,0,0,1,1,3
1611,1,0,1,1,0,0,1,0,0,0,1,0,3
18435,0,0,1,1,0,0,0,1,0,0,0,0,0
2019,1,0,1,1,0,0,1,0,0,1,1,0,3
13893,1,0,0,1,0,0,1,1,0,0,1,0,2
4850,1,0,1,1,0,0,1,1,0,0,1,1,2
11098,1,0,1,1,0,0,1,1,0,1,1,1,0
5273,1,1,0,1,0,0,1,1,0,0,1,0,0
12533,1,0,1,1,0,0,1,1,0,0,1,1,2
2895,1,0,1,1,0,0,1,1,0,0,1,1,3
11230,1,0,1,1,0,0,1,1,0,1,1,1,2
16598,1,0,0,1,0,0,1,1,1,0,1,0,0
6566,1,0,1,1,0,0,1,1,0,0,1,1,3
17234,1,0,1,1,0,0,1,0,0,0,1,1,1
18372,1,0,0,1,0,0,0,1,0,0,0,0,3
12016,1,0,1,1,0,0,1,1,0,0,1,1,3
3277,1,0,1,1,0,0,1,0,0,0,1,1,3
2014,1,0,1,1,0,0,1,0,0,0,1,0,3
7229,1,0,1,1,0,0,1,1,0,0,1,1,3
6992,1,0,1,1,0,0,1,0,0,1,1,1,3
5333,0,0,1,0,1,0,1,1,0,0,1,0,0
5521,0,0,1,1,0,0,1,1,0,0,1,0,0
15081,0,1,1,1,0,0,1,1,0,0,1,1,0
14391,0,0,1,1,0,0,1,1,0,0,1,0,2
904,0,0,1,1,1,0,1,1,1,0,1,0,2
16850,0,0,1,1,1,0,1,1,1,0,1,0,0
14667,1,0,1,1,0,0,1,1,0,1,1,1,2
14726,0,0,1,1,0,0,1,1,0,0,1,0,3
10000,0,1,1,1,0,0,1,1,0,0,1,1,1
3931,1,0,0,1,0,0,1,1,0,0,1,0,0
14702,1,0,1,1,0,0,1,1,0,0,1,1,0
12518,1,0,1,1,0,0,1,1,0,0,1,0,0
931,0,0,1,1,0,0,1,1,1,0,1,0,3
17834,1,0,1,1,0,0,1,1,0,0,1,1,2
3586,1,0,1,1,0,0,1,0,0,0,1,1,3
929,0,0,1,1,0,0,1,1,0,0,1,0,2
3143,0,0,1,1,0,0,1,1,0,0,1,0,0
14169,1,0,1,1,0,0,1,1,0,0,1,1,3
16663,1,0,1,1,0,0,1,1,0,0,1,1,3
691,1,0,1,1,0,0,1,1,0,0,1,1,0
16637,1,0,1,1,0,0,1,1,0,0,1,1,3
11417,0,0,1,1,1,0,1,1,1,0,1,0,3
3612,1,0,1,1,0,0,1,0,0,0,1,1,3
12493,0,0,1,1,0,0,1,1,0,0,1,0,0
15020,1,0,1,1,0,0,1,1,0,0,1,0,3
6391,1,0,0,1,0,0,1,1,0,0,1,0,0
791,0,0,1,1,0,0,1,1,1,0,1,0,0
16034,1,0,1,1,0,0,1,1,0,0,1,1,2
4640,0,0,1,1,0,0,1,1,0,0,1,0,0
4757,1,0,1,1,0,0,1,1,0,1,1,1,2
7507,0,0,1,1,0,0,1,1,0,0,1,0,3
17572,1,0,1,1,0,0,1,1,0,1,1,1,0
4858,0,0,1,1,0,0,1,1,0,0,1,0,3
770,1,1,1,1,0,0,1,1,0,1,1,0,0
4324,0,0,1,1,0,0,1,1,0,0,1,0,0
2509,1,0,1,1,0,0,1,0,0,0,1,0,3
16227,0,1,0,1,0,0,1,1,1,0,1,1,0
5094,1,0,1,1,0,0,1,0,0,1,1,1,3
2367,1,0,1,1,0,0,1,0,0,0,1,0,0
3569,0,0,1,1,1,0,1,1,1,0,1,0,0
8584,0,0,1,1,0,0,1,1,0,0,1,0,3
8504,0,0,1,1,0,0,1,1,0,0,1,0,0
2606,0,0,1,1,0,0,1,1,0,0,1,0,2
1219,1,0,1,1,0,0,1,1,0,0,1,1,0
3526,1,0,1,1,0,0,1,0,0,1,1,1,3
8702,0,1,0,1,0,0,1,1,0,0,1,1,2
2853,1,0,1,1,0,0,1,0,0,1,1,0,3
3158,0,0,1,1,0,0,1,1,0,0,1,0,0
5263,0,0,1,1,0,0,1,1,0,0,1,0,0
12642,1,1,1,1,0,0,1,1,0,0,1,0,0
8462,0,0,1,1,0,0,1,1,0,0,1,0,2
8784,0,0,1,1,0,0,1,1,0,0,1,0,0
10251,1,0,0,1,0,0,1,1,0,0,0,0,0
9533,1,0,0,1,0,0,1,1,0,0,0,0,0
14076,0,0,1,1,0,0,1,1,0,0,1,0,0
1968,1,0,1,1,0,0,1,1,0,0,1,0,3
6245,1,0,1,1,0,0,1,1,0,0,1,1,3
10378,1,0,1,1,0,0,1,1,0,1,1,1,0
2241,1,0,0,1,0,0,1,1,0,0,1,0,3
6974,1,0,1,1,0,0,1,1,0,0,0,1,3
17531,1,0,1,1,0,0,1,1,0,0,1,1,3
9035,1,1,1,1,0,0,1,1,0,1,1,1,3
17036,0,1,1,1,0,0,1,1,0,0,1,0,0
15899,0,1,1,1,0,0,1,1,1,0,1,1,0
6120,1,0,1,1,0,0,1,1,0,0,1,1,1
17267,0,0,1,1,0,0,1,1,0,0,1,0,2
7687,0,1,1,1,0,0,1,1,0,0,1,1,1
16848,1,0,1,1,0,0,1,1,0,1,1,1,2
1642,1,0,1,1,0,0,1,1,0,0,1,1,2
678,1,0,1,1,0,0,1,1,0,0,1,1,3
13559,1,0,1,1,0,0,1,1,0,0,1,1,0
9091,0,0,1,1,0,0,1,1,0,0,1,0,0
9329,1,1,1,1,0,0,1,1,0,0,1,1,0
258,1,0,1,1,0,0,1,1,0,0,1,1,2
12653,0,0,1,1,0,0,1,1,0,0,1,0,0
12640,0,0,1,1,0,0,1,1,1,0,1,0,3
1292,1,0,1,1,0,0,1,1,0,0,1,1,3
6303,1,0,1,1,0,0,1,1,0,0,0,1,2
7871,1,0,1,1,0,0,1,0,0,0,1,0,4
10855,1,0,1,1,0,0,1,1,0,0,1,1,3
6523,1,0,1,1,0,0,1,1,0,0,1,1,2
17439,1,0,1,1,0,0,1,1,0,1,1,1,2
7189,0,0,1,1,0,0,1,1,0,0,1,0,3
16532,0,1,0,1,0,0,1,1,1,0,1,1,0
4864,0,0,1,1,0,0,1,1,0,0,1,0,0
17425,0,1,1,1,0,0,1,1,0,0,1,0,0
698,1,0,0,1,0,0,1,1,0,1,1,0,0
14713,0,0,1,1,0,0,1,1,0,0,1,0,0
14982,0,1,1,1,1,0,1,1,0,0,1,1,0
4736,1,0,1,1,0,0,1,0,0,1,1,1,3
10474,1,0,0,1,0,0,1,1,0,1,1,0,0
4714,0,0,1,1,1,0,1,1,0,0,1,0,0
13038,0,0,1,1,0,0,1,1,0,0,1,0,0
3086,1,0,0,1,0,0,1,1,0,0,1,0,3
13765,1,0,1,1,0,0,1,1,0,0,1,1,2
5919,1,0,1,1,0,0,1,1,0,1,1,1,0
14196,1,0,1,1,0,0,1,1,0,0,1,1,2
14285,1,0,1,1,0,0,1,1,0,0,1,1,2
5789,1,0,0,0,0,0,1,1,0,1,1,0,3
8290,0,0,1,1,0,0,1,1,0,0,1,0,3
15541,1,0,0,1,0,0,1,1,0,0,1,0,0
79,1,0,1,1,0,0,1,1,0,1,1,1,0
4935,1,0,1,1,0,0,1,1,0,0,1,1,3
17064,1,0,1,1,0,0,1,1,0,0,1,1,0
12931,1,0,1,1,0,0,1,1,0,0,1,1,3
14225,1,0,1,1,0,0,1,1,0,1,1,1,1
374,1,0,1,1,0,0,1,1,0,0,1,1,0
3536,0,1,1,0,0,0,1,1,1,0,1,1,0
2658,1,0,1,1,0,0,1,0,0,1,1,0,3
9260,1,0,1,1,0,0,1,1,0,0,0,1,3
1141,1,0,1,1,0,0,1,1,0,0,1,0,3
13529,1,0,1,1,0,0,1,1,0,0,1,1,3
11992,1,1,1,1,0,0,1,1,0,1,1,1,2
12950,1,0,1,1,0,0,1,0,0,0,1,1,2
5993,1,0,1,1,0,0,1,1,0,0,1,1,0
789,1,0,1,1,0,0,1,1,0,0,1,1,3
4929,1,0,1,1,0,0,1,0,0,1,1,1,3
1880,1,0,0,1,0,0,1,1,0,0,1,0,0
13140,1,1,1,1,0,0,1,1,0,1,1,1,3
8777,0,0,1,1,0,0,1,1,1,0,1,0,0
18688,0,0,1,0,0,0,0,1,0,0,0,0,0
5732,1,0,1,1,0,0,1,1,0,0,1,1,0
16651,0,0,1,1,0,0,1,1,1,0,1,0,0
16999,1,0,1,1,0,0,1,0,0,0,1,0,5
3040,0,1,1,1,0,0,1,1,1,0,1,0,3
7991,1,0,0,1,1,0,1,1,0,1,1,0,2
6414,1,1,0,1,0,0,1,1,0,1,1,1,2
6986,1,0,1,1,0,0,1,1,0,0,1,1,1
16945,1,0,1,1,0,0,1,1,0,0,1,1,2
3882,0,1,1,1,1,0,1,1,1,0,1,1,3
17187,0,0,1,1,1,0,1,1,0,0,1,0,0
12731,1,0,1,1,0,0,1,1,0,1,0,1,2
12255,1,0,1,1,0,0,1,1,0,0,1,1,0
12687,0,0,1,0,0,0,1,1,0,0,1,0,0
551,1,0,1,1,0,0,1,1,0,0,1,1,0
5853,1,0,1,1,0,0,1,0,0,1,1,0,3
16461,0,0,1,0,0,0,1,1,0,0,1,0,0
9965,1,0,1,1,0,0,1,1,0,0,1,1,0
18443,0,0,1,1,0,0,1,0,0,0,0,0,0
2963,1,0,1,1,0,0,1,0,0,0,1,1,3
4146,1,0,1,1,0,0,1,1,0,0,1,1,0
16979,1,0,0,1,1,0,1,1,0,0,1,0,0
8511,1,0,1,1,0,0,1,1,0,1,1,0,3
5811,1,0,0,1,0,0,1,1,0,0,1,0,0
15277,1,1,1,1,0,0,1,1,0,1,1,1,1
5328,1,0,1,1,0,0,1,0,0,0,1,1,3
11620,0,0,1,1,0,0,1,1,0,0,1,0,0
14029,0,0,1,1,1,0,1,1,1,0,1,0,0
9594,1,0,0,1,0,0,1,1,0,1,1,1,2
4591,1,0,1,1,0,0,1,0,0,0,1,1,3
6938,1,1,1,1,0,0,1,1,0,0,1,1,5
2429,0,0,1,1,0,0,1,1,0,0,1,0,2
1805,0,1,1,1,0,0,1,1,0,0,1,1,2
2282,1,0,1,1,0,0,1,0,0,0,1,0,3
12831,1,0,1,1,0,0,1,1,0,0,1,1,4
12314,0,0,1,0,0,0,1,1,0,0,1,0,3
14930,1,1,1,1,0,0,1,1,1,0,1,1,3
7246,1,0,1,1,0,0,1,1,0,1,1,1,2
3137,1,0,1,1,0,0,1,0,0,0,1,1,3
2894,1,0,1,1,0,0,1,0,0,0,1,0,3
17541,1,0,1,1,0,0,1,1,0,1,1,1,3
6073,1,0,1,1,0,0,1,1,0,0,0,1,3
4626,1,0,1,1,0,0,1,0,0,0,1,1,2
8333,1,0,1,1,0,0,1,1,0,0,1,0,2
14562,1,0,1,1,0,0,1,1,0,1,1,1,3
4172,0,0,1,1,0,0,1,1,1,0,1,0,0
1832,1,0,1,1,0,0,1,0,0,0,1,1,0
4428,0,0,1,1,0,0,1,1,0,0,1,0,3
8141,1,0,1,1,0,0,1,0,0,0,1,1,3
17277,1,1,1,1,0,0,1,1,0,1,1,1,3
9805,0,0,1,1,0,0,1,1,0,0,1,0,0
4118,0,0,1,1,0,0,1,1,1,0,1,0,0
12755,1,0,1,1,0,0,1,1,0,0,1,1,3
11692,0,1,1,1,0,0,1,1,1,0,1,0,0
2891,1,0,1,1,0,0,1,0,0,0,1,0,1
1553,1,0,1,1,0,0,1,1,0,1,1,1,3
15717,0,0,1,1,0,0,1,1,0,0,1,0,0
16054,1,1,1,1,0,0,1,1,0,0,1,1,3
16593,1,0,0,1,1,0,1,1,0,0,1,1,2
13602,1,0,0,1,0,0,1,1,0,0,1,0,0
6290,1,0,1,1,0,0,1,1,0,1,1,1,1
2947,1,0,1,1,0,0,1,0,0,0,1,1,3
7545,1,0,1,1,0,0,1,1,0,0,1,1,3
9021,1,1,1,1,0,0,1,1,0,1,1,1,3
5692,1,0,1,1,0,0,1,1,0,0,1,1,3
7981,1,0,0,1,0,0,1,1,0,0,1,0,0
814,1,1,1,1,0,0,1,0,0,1,0,1,2
13586,0,0,1,1,0,0,1,1,0,0,1,0,2
10468,0,0,0,1,0,0,1,1,0,0,1,0,0
3613,1,0,1,1,0,0,1,0,0,1,1,0,3
4580,1,0,1,1,0,0,1,0,0,0,1,1,3
3336,1,0,1,1,0,0,1,0,0,1,1,1,3
1482,0,0,1,1,0,0,1,1,0,0,1,0,2
12382,0,0,1,1,0,0,1,1,1,0,1,0,3
17503,1,0,1,1,0,0,1,1,0,0,1,1,3
4671,1,0,1,1,0,0,1,1,0,0,1,1,0
15910,0,0,1,1,0,0,1,1,0,0,1,0,0
18252,1,0,0,1,0,0,1,1,1,0,1,0,0
17901,1,0,1,1,0,0,1,1,0,0,1,1,3
6296,0,0,1,1,0,0,1,0,0,0,0,0,0
16814,1,0,1,1,0,0,1,1,0,0,1,1,0
9218,1,0,0,1,0,0,1,1,0,0,1,0,3
16349,0,0,1,1,0,0,1,1,1,0,1,0,0
14091,1,0,0,1,0,0,1,1,0,0,0,0,0
7089,0,0,1,1,0,0,1,0,0,0,1,0,0
2818,1,0,1,1,0,0,1,0,0,0,1,1,3
6732,1,0,1,1,0,0,1,1,0,0,1,0,0
9743,1,0,0,1,0,0,1,1,0,0,1,0,0
8032,1,0,1,1,0,0,1,1,0,1,1,1,3
6763,1,0,1,1,0,0,1,1,0,0,1,1,0
16050,1,0,1,1,0,0,1,1,0,0,1,1,2
13138,0,0,1,1,0,0,1,1,0,0,1,0,3
13666,1,0,1,1,0,0,1,1,0,1,1,1,2
15706,0,0,1,1,0,0,1,1,0,0,1,0,0
9120,1,0,1,1,0,0,1,1,0,1,1,1,3
10430,0,0,1,1,0,0,1,1,0,0,1,0,1
9112,1,1,1,1,0,0,1,1,0,1,1,1,2
18325,1,0,0,1,0,0,1,1,0,0,0,0,0
5669,1,0,1,1,0,0,1,1,0,1,1,0,2
18784,1,0,1,1,0,0,0,1,0,0,0,0,0
3775,1,0,0,1,0,0,1,0,0,1,1,1,0
17855,1,0,1,1,0,0,1,1,0,0,1,0,0
18134,0,0,1,1,0,0,0,1,0,0,1,0,0
17364,1,0,1,1,0,0,1,1,0,1,1,0,3
5557,1,0,1,1,0,0,1,1,0,0,0,1,3
2421,1,0,1,1,0,0,1,0,0,1,1,0,0
17752,1,1,1,1,0,0,1,1,0,1,1,1,0
12684,0,0,1,1,0,0,1,1,0,0,1,0,2
11960,1,1,1,1,0,0,1,1,1,0,1,1,0
18852,1,1,0,1,0,0,0,1,0,0,1,0,0
10115,1,0,1,1,0,0,1,0,0,1,1,1,4
6232,1,0,1,1,0,0,1,1,0,0,1,1,0
9288,1,1,1,1,0,0,1,1,0,1,1,1,1
1140,0,1,1,1,0,0,1,1,1,0,1,1,0
15234,0,0,0,1,0,0,1,0,0,0,1,0,2
12208,0,0,1,1,0,0,1,1,0,0,1,0,0
4821,0,0,1,1,0,0,1,1,0,0,1,0,0
15627,0,1,0,1,1,0,1,1,0,0,1,0,3
12737,1,0,1,1,0,0,1,1,0,0,1,1,1
5490,1,0,1,1,0,0,1,1,0,0,1,1,3
2924,1,0,0,1,0,0,1,0,0,1,1,0,3
12231,1,0,1,1,0,0,1,1,0,1,1,1,1
5016,1,0,0,1,0,0,1,1,0,0,1,0,0
7325,0,0,1,1,0,0,1,1,0,0,1,1,2
1983,0,0,0,1,0,0,1,1,1,0,1,0,3
9760,1,1,0,1,0,0,1,1,1,1,0,1,3
3847,0,0,1,1,1,0,1,1,1,0,1,0,3
10586,1,0,0,1,0,0,1,1,1,0,1,0,3
3598,1,0,1,1,0,0,1,0,0,1,1,1,0
11085,1,0,1,1,0,0,1,1,0,1,1,1,3
11140,1,0,1,1,0,0,1,1,0,1,1,1,3
13278,1,0,1,1,0,0,1,1,0,0,1,0,1
12508,1,0,1,1,0,0,1,1,0,0,1,1,0
8513,1,0,0,1,0,0,1,1,1,0,1,0,3
12480,0,0,1,1,0,0,1,0,0,1,1,0,1
9525,1,0,0,1,0,0,1,1,0,1,1,0,3
1755,1,0,1,1,0,0,1,1,0,1,1,1,3
242,0,0,1,0,0,0,1,1,0,0,1,0,3
14372,0,0,1,1,0,0,1,1,0,0,1,0,0
348,1,0,1,1,0,0,1,1,0,0,1,1,0
9206,0,1,1,1,1,0,1,1,1,0,1,1,1
2721,1,0,1,1,0,0,1,0,0,0,1,0,3
16701,1,0,1,1,0,0,1,1,0,0,1,1,3
11344,0,1,1,1,0,0,1,1,1,0,1,1,3
10390,0,0,1,1,0,0,1,1,0,0,1,0,0
17879,0,0,1,1,0,0,1,1,1,0,1,0,3
17704,1,0,1,1,0,0,1,1,0,1,1,1,3
15194,1,0,1,1,0,0,1,1,0,0,0,1,0
13574,1,0,1,1,0,0,1,1,0,0,1,1,3
16500,1,0,0,1,0,0,1,1,0,1,1,0,3
4394,1,1,1,0,1,0,1,1,1,0,1,1,2
16317,0,0,1,1,0,0,1,1,0,0,1,0,0
18115,0,0,1,1,0,0,1,0,1,0,1,0,0
17578,1,0,1,1,0,0,1,1,0,1,1,1,2
4683,1,0,0,1,0,0,1,1,0,0,1,0,3
17906,1,0,1,1,0,0,1,0,0,0,1,0,0
11642,1,0,1,1,0,0,1,1,0,0,1,1,3
14604,1,0,1,1,0,0,1,1,0,0,1,1,0
2511,1,0,1,1,0,0,1,0,0,0,1,1,3
17087,0,0,1,1,1,0,1,1,0,0,1,0,3
8179,0,0,1,1,0,0,1,1,0,0,1,0,3
17062,1,0,1,1,0,0,1,1,0,0,1,1,2
6049,0,0,1,1,0,0,1,1,0,0,1,0,0
5917,1,0,1,1,0,0,1,1,0,0,1,1,2
12599,1,0,1,1,0,0,1,0,0,0,0,1,2
17148,1,0,1,1,0,0,1,1,0,0,0,1,3
7654,1,0,1,1,0,0,1,0,0,0,1,0,0
293,1,1,1,1,0,0,1,1,0,1,1,1,0
